No.,Comment,Label
5002,th?ng ?c ván g? hoà mà c? nh? ch?t ?i s?ng l?i gáy ghê th?t :)),0
5003,Là chuyên nghi?p d? ch?a :)),0
5004,16-2 thua b?c nh??c vãi c? l?n,1
5005,"BÁ ?I?N anh là c? 1 b?u tr?i,s? sáng t?o trong k? n?ng bình lu?n c?a anh ?ã làm cho tôi tr? nên m?nh m? v??t qua b?nh t?t ??c bi?t là táo bón vì khi nghe anh bình lu?n tôi ?a trôi vcl luôn,mãi yêu anh",2
5006,l?y tele ?úng m?y th?ng vàng b?c blv online,0
5007,Hàn th?i,0
5008,má nó bình lu?n t?t vãi l?n,2
5009,c?n B? Ng?a chi?n vãi,0
5010,cam v?a ??n v?a k m??t,2
5011,thôi thì có th?c l?c m?i ?áng bu?n ch? k có th?c l?c thì mình k có gì ph?i bu?n c? SE nhé,0
5012,Se con ?ang cay l?m r gi? ph?i làm b? v?n minh huhu t?n h??ng ?i,0
5013,3 gà thua team 3 m? còn cay h?n thua GAM vì thua GAM quen r?i còn này kh?a 3 m? mà thua ta nói nó nh?cccccc,0
5014,blv ko hi?u game lên l? song ki?m ko b? th?t mà khá ?a d?ng.,0
5015,mùa này GAM không vô ??ch không ?i MSI thì VN ch?c ch?n th?t b?i n?u 1 trong 3 ??i này ?i MSI ?ánh chán quá,0
5016,bá d?n,1
5017,team wale cúm r?i,0
5018,phô mai hài ác,0
5019,gam run s? r ?úng k,0
5020,gam ?ang run . n?m nay se lum cúp th?t ch? ch? ?ùa. slayer mà nó gi? phong ?? thì nó b?n nát h?t . slayer nó b?n bay 2 cái cúp r?i còn gì,0
5021,khán gi? ?n th?,0
5022,láo,0
5023,chú bé ??n,2
5024,"Bá ?i?n là ai? N?u tôi mù, anh ?y là t?m nhìn, n?u tôi ?ói, anh ?y là ??u b?p, n?u tôi khát, anh ?y là ngu?n n??c. N?u Bá ?i?n ch? có 1 fan, thì ?ó là tôi. N?u kênh chat ch?i Bá ?i?n thì tôi c?ng v?y.",2
5025,2 th này bình lu?n d? quá,2
5026,tham thì thâm,0
5027,c?u kanavi th?t con m? nó luôn :v,1
5028,L?y t?c bi?n ?c r?i còn t?c theo vãi l?n,1
5029,"giao tranh h?y cmn di?t luôn,anti b?t l?c",1
5030,d' ai ??ng ?c vao no,1
5031,mõm thì aphe top1 tg nh?ng m?i l?n c?m thì b? bón hành :))),1
5032,Guma g?p b?,0
5033,c??i ??t con m?,1
5034,anti chui ra hang r nè,0
5035,lpl mua gi?i b?n vãi l?n,2
5036,oner báo ác vc,1
5037,M?y b? xàm,0
5038,vl ??ng nguyên ?n ?? vào wukong thì ??n vãi l?n =)),2
5039,tr?n này thót tim vãi l?n,1
5040,M?y th gen con vào “?n hôi” ch? m? gì,2
5041,con nauti vs kinred nó ?ù vãi c?c,2
5042,thua ?? bi?t k c?m nau ? chung k?t n?a=))),0
5043,"có trình ?? m?i bu?n, không có trình ?? sao ph?i bu?n",0
5044,"1 ván không nói lên ?c trình, ch? có tu?i thôi, mà tu?i ()",1
5045,t con toàn g?p b? th? này :)) nó khóc vãi l?n r,1
5046,xin mid gánh team v?i,0
5047,b?n s3 ?i,0
5048,cho mid là win,0
5049,câm à,1
5050,c?m thanh t?y,0
5051,lpl m? r?ng,0
5052,vãi c? l?n s? th?,1
5053,bên nào ff,0
5054,nói cho dõ vào,0
5055,4 ??a,0
5056,?ánh,0
5057,?ánh ngu nh? th? này ff là ?úng r?i,1
5058,thoát ra,0
5059,che cho tao,0
5060,r?i tao ch?t à,0
5061,ch?t ?c à,0
5062,buff xong thì thoát ra,0
5063,che ?c thì t?t,0
5064,c? ? trong làm gì,0
5065,chia dame cho tao,0
5066,Tao có khiên nnnnnnn,0
5067,nó gank quài mà ??y cho cao,0
5068,l?m mõm ít thôi,1
5069,ngu thì nói,1
5070,tao ngu quá,0
5071,th?ng ngu s?a l?m 1 5 cdm,1
5072,feed ít thôi b? còn gánh ???c,0
5073,b? xin,0
5074,mai m? mày ch?t,2
5075,r?a ?i r?i nó v?n vào ng??i ý,0
5076,ping ra,0
5077,??ng ?ó làm con c?c gì,1
5078,nhánh th?ng ph?i k ae,0
5079,qua r?ng ?i,0
5080,??y ff ?i,0
5081,che sóng âm ??y,0
5082,nó ??p tao 2 cái ch?t r?i,0
5083,thì mày ch?t ?i,2
5084,hi sinh,0
5085,??i ???ng cái ?i th?t 2 th?ng luôn,0
5086,ad nó boit r?i,0
5087,nó thi?u ng??i,0
5088,ping l?m th?,0
5089,?ánh mid v?i bot,0
5090,?i em,0
5091,15ff c?a em ?úng r?i ??y,0
5092,có r?ng mà,0
5093,có tr?ng ph?t ?n ?i,0
5094,tao def top cho,0
5095,Ngài On b?n c?a Sofm ,0
5096,mày lên ?ây làm gì th? ashe,0
5097,ad ngu v?y,2
5098,con ?ng làm gì,1
5099,lo xong cái thân con ?i,0
5100,tí tu?i ??u ?ã dám cãi l?i b? r?i,0
5101,sp hay th? mà ad thì ngu lol,2
5102,sp hay th? mà ad thì ngu l?n,2
5103,mày b?n cái gì ??y,0
5104,ad làm c?c gì v?y,2
5105,má không ch?t,1
5106,nó s? luôn r?i,0
5107,dcm ?ánh blue không m?t máu,1
5108,??t con m? ?ánh blue không m?t máu,1
5109,l??i ng?n mà nói nhi?u,1
5110,b?n c? l?n,1
5111,quá ??ng c?p,0
5112,nói gì ?i,0
5113,lag quá không nhìn th?y ?c,0
5114,th? v?n dính sóng âm,0
5115,có gì th?c m?c h? em,0
5116,th?ng l?n ju ?âu ra tao b?o,2
5117,sao pha tr??c không kéo sp nó vô,0
5118,ch?i luôn,0
5119,mày nhìn v?y thôi,0
5120,ch? tao mong manh l?m,0
5121,"t1ngu vãi c?c , pick nauti toàn thua r v?n pick ti?p",2
5122,diana ?iên à,2
5123,nó stun tao,0
5124,mày ra mid ?i ire,0
5125,Kinred lck l? quá,0
5126,th?ng sp unti vãi c? l?n,2
5127,tác d?ng c?a mày là gì v?y sp,2
5128,out trình,0
5129,rác vãi c? l?n,1
5130,K l?m s? gi? luôn,0
5131,sao không l?i g?n ?ây,0
5132,xa v?y sao tao sp,0
5133,bot swap lane cho top á,0
5134,ch?u rank b?c là ?úng,0
5135,zed ??i tý n?a tao b?n cho thì l?i t?t h?t bu?i vào,2
5136,s? không b?n n?i,0
5137,r?i n?m ?i b?,0
5138,?éo ph?i c? ?i ??y tr? ?âu,1
5139,con thress có khác gì con lính không,0
5140,v?n ?? k? n?gn,0
5141,l? con c?c,1
5142,ngu câm,1
5143,non,1
5144,pick ad vào sp,0
5145,ch? tui pick land ad,0
5146,nó ra sp,0
5147,c?m ?n ông nhi?u nha,0
5148,ad h?i máu,0
5149,?ánh th? thì thôi,0
5150,s? gi? không nh?t????,0
5151,bình t?nh con c?c,1
5152,?éo hi?u,1
5153,không l??m luôn ?,0
5154,ngh? cái con c?c gì trong ??u,1
5155,top ko R,0
5156,lên gank nè j4,0
5157,sao không nh??ng cho mid,0
5158,sao ad không di chuy?n gì v?y,0
5159,làm cc gì c? b?t sp v?y,1
5160,làm con c?c gì c? b?t sp v?y,1
5161,gank ít thôi,0
5162,mid nó lên máu nên trâu l?m,0
5163,?ánh th?ng lee ?y,0
5164,top nó ?ánh kinh quá,0
5165,nói th? thì ch?u r?i,0
5166,lên ít kháng phép ?i top ?i,0
5167,b?t tao,0
5168,nidalee,0
5169,late,0
5170,?n con c?c tao,1
5171,?ánh thì d? ch?t thì nhanh xong s?a d?,1
5172,th?y m?y th?ng ??ng ??i nh? l?n không,2
5173,top ngu th?,2
5174,ngu h?c th?t,1
5175,knight hay vãi l?n,1
5176,?en th?,0
5177,ad xuyên giáp,0
5178,kháng phép c?a mày ?âu,0
5179,t deef mid,0
5180,con quái v?t,0
5181,all top v?,0
5182,yone ??y l? top ?i,0
5183,vc s? gi?,1
5184,vãi c?c s? gi?,1
5185,?ánh m?y th?ng khác tr??c,0
5186,4 con hóa k?,0
5187,d m 2 th?ng ngu,2
5188,?? má 2 th?ng ngu,2
5189,xong game,0
5190,?? má,1
5191,sát bên Q h?t,0
5192,càng ?ánh càng nguu,1
5193,m? ad gà,2
5194,r?i mày hay ch?a,0
5195,nói j d? :((,0
5196,Se ? nhà ?ánh ?ánh cái l?n à,2
5197,xin blue cái,0
5198,e m ad ngu,2
5199,ti?c chiêu,0
5200,ngu vãi c? l?n,1
5201,d mm ngu v?a thôi,1
5202,?? má mày ngu v?a thôi,2
5203,ti?c con gái m? m h?,2
5204,s?a con ?? m? mày,2
5205,Toàn t? b?n vào chân mình ????,0
5206,m?c cái l?n gì ff,1
5207,??ng gg,0
5208,tao b?m nh?m,0
5209,th?ng l?n nào c? b?m gg th?,2
5210,ko bi?t ping à,0
5211,? nhà lên,0
5212,tr?i oi,0
5213,R 2 mà,0
5214,toàn feed cho ch? l?c bên jdg ?ánh cc gì n?a,1
5215,toàn feed cho ch? l?c bên jdg ?ánh con c?c gì n?a,1
5216,fps 50,0
5217,không là ?n 3 ch?t 0 ?ó,0
5218,d hieu sao thua pha do,0
5219,r?i sao,0
5220,không lên cái vô danh,0
5221,mid blue,0
5222,?út sâu qua s rút không k?p,0
5223,cho nó c??p c?ng ???c,0
5224,qu?ng game,0
5225,rank này là v?y mà,0
5226,ping không v? kêu qu?ng,0
5227,v?n t?i,0
5228,d m rito,2
5229,?? má rito,2
5230,bi?t ch?i không,0
5231,mày ?ánh zed,0
5232,lên ?? ngu vãi c? l?n,1
5233,thua ???ng là ph?i,0
5234,team thì ngon,0
5235,bin báo,0
5236,mà ?ánh kém vãi c? l?n,1
5237,gank cho nh? th? r?i,0
5238,lên ?? sai,0
5239,mà g?p cái terasm,0
5240,Gam v? lâu r tr?i ? xem gi?i mà k bi?t h?i hoài,0
5241,?ánh c? ngày chán tay v?y,0
5242,ff thoi,0
5243,ch? ngu v?y,1
5244,không ai gank n?i ?âu,0
5245,d m gank cho mid m?ng,1
5246,?? má gank cho mid m?ng,1
5247,v?n thua game,0
5248,d m xanh mà ch? bi?t ? mid,1
5249,?? má xanh mà ch? bi?t ? mid,1
5250,ko bi?t ?i roam thì c?ng v?t,0
5251,R?i m?t h?t l?i r?ng ??u tr?n ch?a ? r?i cook luôn ?c ch?a ?,0
5252,nó né vãi l?n v?y,2
5253,thì do k? n?ng thôi,0
5254,Châu h? m? vôi,0
5255,câm m?m vào,1
5256,gam n?m sau ?ánh nha,0
5257,GAM vô ??ch,0
5258,?ánh con c?c,1
5259,dme l?i rmk a`,1
5260,?? m? l?i rmk a`,1
5261,m?t h?t roi`,0
5262,m?i ?i tè xong,0
5263,con chó này,1
5264,t choáng là có m?ng,0
5265,Nhìn m?t bin nh? dorter mondor v?y nh?,0
5266,ch?a t?t vietkey,0
5267,?óng b?ng lính,0
5268,bot thì win xu?ng làm gì,0
5269,top nó m?t h?t r?i,0
5270,gank cc b? này lên ?ây,1
5271,gank con c?c b? này lên ?ây,1
5272,dc m de o có dame,1
5273,??t con m? de o có dame,1
5274,má nó gà quá,2
5275,pick sdau hành b? mày mà ngu th? h? con sp 1 l?n jung 6 l?n mid 1 l?n ganh \,2
5276,th?ng ock chó ls n ngu thôi n bi?t ph?n ganh 2 qu? thì **** chúng mày b? cân 3,2
5277,levi danh lai nidalee r ha mn,0
5278,??ng ??i hay vãi c? l?n,2
5279,c? ch?i ??ng ??i thiwin lsao ?c,0
5280,dc m ?n kéo luôn ?c,1
5281,??t con m? ?n kéo luôn ?c,1
5282,ganh tao à con,0
5283,sp nó kheo kghet ?ó,0
5284,có fl r?i nè,0
5285,thg mis m?nh h?n draven,0
5286,b?t l? ???c thôi,0
5287,4 14 nó v?n không h?t ngu,2
5288,ko win ???c ?âu,0
5289,m? ?? j4 nó lên tao ?n nó luôn ?ánh làm gì,2
5290,tao ??i nó lên ?n blu c??p luôn,0
5291,l?n m? j4 ko ch?t,2
5292,l?y top r?i ?n,0
5293,ngon c?m,0
5294,t? nhiên ngon c?m ??y bot da all,0
5295,súc sinh ?i r?ng ngu,1
5296,tao h?i th?t lúc mang b?u mày con m? mày ?n nh?m ph?i c?t ah`` leeshin,2
5297,con chó ngu này,1
5298,??y th?y ch?a,0
5299,không ??y khó ?ánh],0
5300,mày ??ng chat n?a,0
5301,?ánh có ???c l?n,1
5302,mày chat ?? nó c?u máu,0
5303,mày ngh? tao không bi?t ch?i à,0
5304,?ánh thì ?ánh m? ?i c? flame,1
5305,pick sau,0
5306,Gam ??i nhánh th?ng r?i :)),0
5307,mà feed tích c?c vãi c?c,1
5308,ác,0
5309,lên tank tao b? ?i ???c,0
5310,r?if sao team m ch?u ???c,0
5311,kéo chu?n tí,0
5312,lên trái tim nhé,0
5313,cho nhi?u máu,0
5314,ch?i jax maf s? og n?i,0
5315,c?m yone kèo nasus,0
5316,"N?u c? th? gi?i ch?ng l?i Bá ?i?n, tôi s? ch?ng l?i c? th? gi?i. N?u nh? trên th? gi?i ch? còn 1 ng??i hâm m? Bá ?i?n, ng??i ?ó s? là tôi. Bá ?i?n No.1 ",0
5317,pick cu?i nguu vãi l?n,1
5318,5 1,0
5319,?n c?t r?i,1
5320,dumaaa r?ng,1
5321,nh? lozzz,1
5322,dumaaa top,1
5323,mày ?? nó farm th? kia ak,0
5324,?éo hieu sao thua pha do,1
5325,không def ???c nên ?i p thui,0
5326,lux nó lag r?i,0
5327,danhkieu gì v?y,0
5328,không th?y tao ping a],0
5329,gi?m heal ?i,0
5330,dive chi v?y,0
5331,tao banswss xa mà,0
5332,không ?? ý,0
5333,tao h?t ti?n net r?i,0
5334,afk ?ây,0
5335,mua máy v? mà ch?i,0
5336,?ánh t?p trung c? win tr?n,0
5337,thua sáng gi?,0
5338,?? ad',0
5339,không thic,0
5340,không bi?t ch?i,0
5341,??ng có pick,0
5342,ping ?i t?i,0
5343,xong lui,0
5344,xong quay lai ?n h?n gio,0
5345,dìm vãi,1
5346,roi blame nó,0
5347,th?ng mid,0
5348,làm con c?c gì v?y,1
5349,ad nhát vãi c? l?n,2
5350,con kindead c?a ??u non,0
5351,VL dark vãi l?n,1
5352,gank 3 l?n ch?t duuu mà v?n ra,0
5353,nói l?m vl,1
5354,bu?n cuoi` vãi l?n,1
5355,?? ad c?u r?a tr??c,0
5356,sao không choanfg,0
5357,?ánh luôn,0
5358,lính nó th?,0
5359,?ánh sao,0
5360,"10 câu v?p h?t 11, k còn l?i nào di?n t? =)))",0
5361,không gi?t nó ch?t thua v?i mày,0
5362,óc bò,1
5363,h hi?u sao bá ?i?n b? ch?i r,0
5364,lo?i mày ý,0
5365,nói l?m vãi l?n,1
5366,sp nó th? \,0
5367,mà ?ánh hòa v?i nó,0
5368,này thì lính này,0
5369,farm hòa này,0
5370,g?p 2 con này ?i chung,0
5371,mà mu?n fma hòa,0
5372,thì ch? có gg,0
5373,?ánh ???c ?âu mà xulong,0
5374,gi? b? c?ng ???c,0
5375,?n r?ng sau,0
5376,?éo hi?u t? tin ? ?âu,1
5377,?ánh ngu nói cái t? ái afk r? rách vãi l?n,1
5378,gam thua là ph?i,0
5379,jayce hèn vãi c? l?n,2
5380,tí lv 2 bem nó luôn nhe ad,0
5381,lv 2 bem ad nó luob,0
5382,or mày zia máu sion,0
5383,tao làm cham. Ad nó ?? không bao h ch?y ?c may' luôn,0
5384,c? lên ae,0
5385,top c?n th?n l?i ông,0
5386,tao làm ch?m có ch?y ?c cái l?n,1
5387,t?p ngu vl,2
5388,t?p ngu vãi l?n,2
5389,C9 b?o ?? ?ánh game 5 cho t?i nó kéo dài n?i ?au,0
5390,nó có 1 do`,0
5391,gg b?t ch?t nh?m ?i bn l?i th?,0
5392,h?t mà là ?ánh r?i binh ?ánh con c?c,1
5393,may` 2 do`,0
5394,v? mua ?? r?i lên,0
5395,all mjd nh?,0
5396,sp th?y tôi b?n th?ng ad nó quá khét không,0
5397,ch?p t?c bi?n bay vào b?i,0
5398,?ang g?i c?u hoa? roi`,0
5399,chay' quá,0
5400,m?t t?m nhìn luôn,0
5401,?ánh ông ??ng nhin`,0
5402,ch?a gì ra r?i pa,0
5403,ao? That. Day',0
5404,?? nó lên tí n?a,0
5405,nó ?ang ??y lên,0
5406,wave lính to quá,0
5407,không ?ánh nhanh nó ép tru.,0
5408,d m chúng no camp bot v kl,1
5409,?? má chúng nó camp bot v kl,1
5410,cái khiên ?en nó couter qua',0
5411,r?ng kìa,0
5412,nice xu`,0
5413,M?t tr? l?i b?o húc thêm ?,0
5414,okie b?n iu,0
5415,on? K ad :),0
5416,I'm fine !,0
5417,không on? Nho' noi de? Ta lai gan nhau hon,0
5418,3 r?ng r?i,0
5419,out lane nh? th?,0
5420,ko ?n ?c 1 con r?ng,0
5421,s?a l?n má mày,2
5422,tao cho thua luôn ?i,0
5423,súc vay,1
5424,sút v?t,1
5425,ba ma' mày,2
5426,ch? ko ph?i là 3 ron,0
5427,hi?u ch?a,0
5428,hành ??ng v?i suy ngh? c?a nó ngu quá b?n a`,2
5429,nên ph?i nboi,0
5430,con c?c gì,1
5431,atrox ng?i xe l?n fam lính à,0
5432,3-0 th?t sao. xin chia bu?n Gen nhé.,0
5433,2 con chó dinh b?,2
5434,team nó kh?e hay không ph? thu?c vào ys mình,0
5435,kh?e ch,0
5436,th?ng lol xerath,2
5437,b?n c? ko tin tôi,0
5438,mày ?âu ra lên ?ây,0
5439,tao tin mày maf,0
5440,?ã dame to còn làm ch?m,0
5441,hay vãi c? l?n a ?i,1
5442,sao mày ?n blue,0
5443,M?nh mèo gánh còng l?ng 2 ông th?n !!,0
5444,ch?a ?? ng ?ã ?ánh,0
5445,top mình y?u quá,0
5446,top test t??ng ak,0
5447,?i vs urgot mà lên cái ??y à,0
5448,r?i b?t tao ch?t 5 th?ng,0
5449,cm b? ngu ak,1
5450,con m? b? ngu ak,1
5451,nó b?o mày bu```` cu nó không xong,2
5452,hi?u nh?m ??y,0
5453,nó afk r?i,0
5454,remake thôi,0
5455,b? r?i,0
5456,giúp ik tao ra lane luôn,0
5457,c?m amt,0
5458,oke,0
5459,thôi ?ánh con ?ó t?u hài quá,0
5460,c?p 2 húp t?i nó luôn,0
5461,2 l?n 4 m?ng,0
5462,sao không ra v?y bot,0
5463,thees lính ?ang ??y maf leee,0
5464,qua ?ó không ra ???c,0
5465,sao set l?i thua nasus ???c,0
5466,vì nó có ww 12 xác,0
5467,lên vô danh do' 2,0
5468,?i lên ngay ?? ??u,0
5469,t??ng cái skin c?a con blitz này b? c?m mà nh?,0
5470,xin l?i top nha,0
5471,tao s? mày ch?t,0
5472,cay ?éo gì :)) t?i t ?ang ?i nhánh th?ng,1
5473,không sao,0
5474,sao không ?ánh ad nó,0
5475,choáng sp làm gì,0
5476,gì mà chi?n v?y,0
5477,nh?m thôi gì c?ng,0
5478,ad chênh ?? c?n l?i luôn =)),0
5479,sao ch?t v?y,0
5480,gi?t sp nó tr??c,0
5481,nó thì b?n tao,0
5482,mày c? gi?t sp nó làm gì,0
5483,vk l?n,1
5484,sp ?i,0
5485,thôi,0
5486,16p zeri ch?a dc 1 ?? @@,0
5487,m?nh mèo b? nhi?m bá ?i?n r?i,0
5488,?ánh ad nó ý,0
5489,im,0
5490,ad l?n sau,0
5491,t?p ch?i,0
5492,"m?y ông c?ng quá ?áng vl, vui nh?ng ch?c v?a thôi, ?ng s?p khóc m? luôn",1
5493,vãi l?n im,1
5494,né kill tr??c,0
5495,nhé,0
5496,?ùa,0
5497,ping ntn r?i,0
5498,b?n ?au vãi,0
5499,chi?n ác,0
5500,"tính ra ?ang bênh xong cái ?ng nói ng??i ta nói quá t m?t h?o c?m con m? nó luôn =.=""",0
5501,mute,0
5502,r?i kêu ping th? r?i,0
5503,t? ch?i,0
5504,nh? nào ? c?n bi?t c? thua là t?i m cho ??n,2
5505,h?t,0
5506,l?n sau,0
5507,??ng ch?i ad hay carry,0
5508,k?t team l?m,0
5509,tao thích ch?i c ?éo gì k? m? tao,1
5510,ra mid ?i,0
5511,"b?a nay Bá ?i?n ti?n b? r?i, ti?n b? nhanh ?ó ch?",0
5512,b?o nó afk ?i,0
5513,th?n ad,0
5514,cm th?y,1
5515,b?n ác ?ây,0
5516,th?ng ad,0
5517,nó ch?i,0
5518,?éo m? cái tác d?ng gì,1
5519,mang chinh ph?c mà lên ?? v?y,0
5520,n?t iteam,0
5521,ki?m soát 3r ?i jg,0
5522,cover tao,0
5523,là win,0
5524,kéo,0
5525,?en v?y,0
5526,vào jg mà farm m?,1
5527,vào làm gì,0
5528,hay quá ad ?i,0
5529,mày thi có tác d?ng l?n gì mà ping,2
5530,ngoài feed ra,0
5531,mid ?i,0
5532,??ng sau cover tao,0
5533,làm ch?m nó thôi,0
5534,ch?y ch?m thôi,0
5535,ch?i game cái lo?i mày,0
5536,"bi?t ?g mong ??c làm blv,nh?ng cách th?c hành trông nh? thg h? làm trò v?y.kh? vãi l?n ?éo BT nên vui hay buon",2
5537,bai,0
5538,d?ng l?n thì câm mõm,1
5539,con này r?ng th? hài vãi,2
5540,sao l?i c?m ys,0
5541,whyy,0
5542,sp con khác,0
5543,sao không v?,0
5544,quay l?i làm gì,0
5545,lee ?ánh gank bot nhi?u vào,0
5546,tp 10 máu,0
5547,?? con chu?t nó c??p r?ng thì ch?u r?i,0
5548,?i r?ng ngu nh chó,1
5549,th? cvung mt r?ng,0
5550,ai l?i nói th?,0
5551,nghe t? ái vcl,1
5552,nghe t? ái vãi c? l?n,1
5553,??y bot ?i,0
5554,nó múa kìa,0
5555,ra mid làm con c?c gì,1
5556,chir 1 ??i 1 thôi à,0
5557,l?n sai b? con lee sin dùm tao cái,0
5558,g?p ph?i cái team ngu gi?t vãi c? l?n,2
5559,??i ??y,0
5560,ghê,0
5561,b? mày s?,0
5562,s? quá,0
5563,r?ng nó xanh là mình afk thôi sp,0
5564,?n con c?c gì mà n gu vãi c? l?n,1
5565,khóc,0
5566,zed nó ?ánh ác,0
5567,th?ng nào phán e ???c r n? c?a zed vô nói l?i coi,0
5568,vì mày ?ng,2
5569,khóc thay,0
5570,"ae b? ?ánh tao b? ch?y, còn mày lo ? l?i :)))",0
5571,l?ch s? ??u 20 game th?ng,0
5572,ngu l?m,1
5573,r?ng ?éo có con r?ng ngu,1
5574,sao ko lên huy?t ki?m,0
5575,khóc thay nhé,0
5576,?? combo,0
5577,th?y gì không,0
5578,tao b?t l? mày gi?,0
5579,ok,0
5580,bu?n c?a mid,0
5581,tao camp th?,0
5582,kh ?ánh th??ng ?c thì huy?t ki?m chi,0
5583,dung,0
5584,?ánh ashe,0
5585,pls,0
5586,mù à,1
5587,th?ng ngu,1
5588,"tr?n này t coi r ae, lát t?i nó ?ang ?ánh nhà cái t? ff a 7 th?ng ng??c",0
5589,?ã ping không có ulti,0
5590,d?ng cái háng to vào,1
5591,?i huc còn bóp,1
5592,h?i th?ng sp nó có th? dùng não ch?i game ?c không,2
5593,bú,1
5594,d m mày mid,2
5595,?? má mày mid,2
5596,ngu nh? thú,1
5597,ròi,0
5598,s?c ???c 2 3 con tu?ng mình m?nh là xong gòy,0
5599,anh mú ph?i lên giáp gai ch? team nó 5 sát th? mà bên ?? ad nó ??m a ch?t r sao mà có ?am ?c,0
5600,ch?m thui,0
5601,sao không ?ánh sp lun,0
5602,nó còn xíu máu ak,0
5603,?ánh tay,0
5604,???c bao nhiu dame ?âu,0
5605,né v?y sao ch?i,0
5606,sao mus ko lên cung phong linh ?? né mà lên móc di?t làm gì nh? mình ch? h?i thôi,0
5607,?éo giúp ???c gì,1
5608,Game gì mà nay m?t c?ng z?,0
5609,ông này best zed m? r ph?n x? ?c cái smite thì n? ?ng th?t,1
5610,b?o nó né con c?c,1
5611,c?m yone,0
5612,thua lane,1
5613,?ánh thì ngu,1
5614,th? ?ánh ad làm sao counter m?y con ad các ông,0
5615,t?i nghi?p,0
5616,h?c l?p m?y r?i,0
5617,có m?y ch? ti?ng vi?t c?ng không vi?t ?c,0
5618,ti?p,0
5619,t? hãy v?,0
5620,ok nhé,0
5621,iu,0
5622,top ch?m thôi,0
5623,tr? giá,0
5624,Nh?ng mà lúc ?ó nói theo ki?u gi?n ?y a,0
5625,lên ??i bác á anh,0
5626,tao s? mày l?m,0
5627,sao không 3ron,0
5628,làm cái gì ??y,0
5629,r?ng,0
5630,xz r?ng ?i,0
5631,2 ng??i kia ??y ?c r?i,0
5632,2 ng??i ??y ?i,0
5633,?ã ping r?i,0
5634,không 1 tác d?ng gì,0
5635,ng?i s?a,1
5636,?ã ngu,1
5637,out trình mid,0
5638,thì câm cái m?m vào,1
5639,súc v?t,1
5640,?i top nát m? game,1
5641,ad mình b?n ?éo có dame,2
5642,con ng? không nó ??m vào m?m thì b?n gì,0
5643,??y cao lên th?ng top ngu,2
5644,làm h?t,0
5645,ch?a vào lúc chót ai l?i ?em bài ra,0
5646,10 10 12 10,0
5647,1010 sp 12 10ad,0
5648,COn xe n? tung luôn mà,0
5649,gi?m hút máu n?a ?i,0
5650,c? team,0
5651,th?ng ad mày không lên ?? th?n tho?i ak,0
5652,dame ?âu mày b?n chúng nó,0
5653,H? Kindred T?i BLG còn ?éo thèm c?m ??y ch?,1
5654,gi?m h?i máu ?éo lên,1
5655,gi?m h?i máu không lên,0
5656,xijn nh? game,0
5657,tris mid mang tele,0
5658,3 m?ng ??u mà không ?ánh ???c ak,0
5659,?áng ke tao không ???c ch?i game ?y ch?,0
5660,team b?n c?p may,0
5661,tí thì out,0
5662,team nhi?u ap nh?,0
5663,tao ?ánh graves n?a là ??p,0
5664,vl sao c?m ??y,1
5665,vãi l?n sao c?m ??y,1
5666,ping cái gì,0
5667,nó ?i vòng c??p mình thì sao,0
5668,b? nhi?u r?i,0
5669,ok t? duy d?t,1
5670,?i t? mid ra,0
5671,m?i an toàn dcay',0
5672,do mày ?i sai ???ng,0
5673,sai,0
5674,?i t? mid l?,0
5675,drt,0
5676,mày ?i cug b?n tao,0
5677,bánh mì k?p th?t,0
5678,thôi dah ?i,0
5679,t?p trung,0
5680,k?p,0
5681,vãi c? fl,1
5682,m?t th?i gian,0
5683,nó ch?y ?i ?âu?,0
5684,?áng ra mày ?u?i con sp ?y,0
5685,dah ?i ko sao,0
5686,"thoi ae pressing it thoi, de tau he",0
5687,tao ch? quqan r,0
5688,c?n gì,0
5689,huy?t ki?m ?âu m?t ?? ? ?âu z ?,0
5690,m?t m?i chán nh?,1
5691,ai làm gì,0
5692,lai còn ai làm gì,0
5693,?n cua trên ???c r?i,0
5694,thôi ?c r?i dah ?i,0
5695,còn xu?ng d??i ?ánh vo ino,0
5696,qu? ??y mày E nó là nó ch?t r?i,0
5697,trong khi t?ng nguyên cánh trên còn h?t,0
5698,sao qu? nó flash q l?i ch?y ???c,0
5699,cái gì th?,0
5700,ông tank ?i,0
5701,tao lên tank,0
5702,không hành nó ???c,0
5703,t ch?i r?ng t danh nhau cx hay trung phat vao ng??i mà còn tk zed thì ko biet,0
5704,trúng lee,0
5705,là nó ch?t m? r?i,1
5706,Toàn HLV ko v?y,0
5707,?i ra cho tao,0
5708,mà ?i ra ??y,0
5709,"anh hong c?c, anh qu?o",0
5710,luôn,0
5711,cug ???c ch? sao,0
5712,hút ch?m,0
5713,lúc lee r?i,0
5714,coc then e Thresh,0
5715,ping ra r?i v?n ?éo bi?t húc nó,1
5716,bi?t nói làm gì,0
5717,l?n nào c?ng nói v?y,0
5718,ad ngáo th?,2
5719,tru g?n r?ng,0
5720,còn ra,0
